Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [625] _GLOBAL__sub_I__ZN5color5blackE (old_main.cpp) [537] ClusteringHelper::branch_conversion_flush(Block&, ClusteringContext*) [304] void std::vector<PackedLeaf, std::allocator<PackedLeaf> >::_M_realloc_insert<PackedLeaf const&>(__gnu_cxx::__normal_iterator<PackedLeaf*, std::vector<PackedLeaf, std::allocator<PackedLeaf> > >, PackedLeaf const&)
 [626] _GLOBAL__sub_I__ZN5image13base_img_pathB5cxx11E (image.cpp) [560] GETreeParameters::load_from_blk(Block&) [48] void std::vector<VertexData, std::allocator<VertexData> >::_M_realloc_insert<VertexData const&>(__gnu_cxx::__normal_iterator<VertexData*, std::vector<VertexData, std::allocator<VertexData> > >, VertexData const&)
 [627] _GLOBAL__sub_I__ZN5mygen9seg_countE (generated_tree.cpp) [516] GETreeParameters::get_scale_factor() [279] std::vector<VertexData, std::allocator<VertexData> >::operator=(std::vector<VertexData, std::allocator<VertexData> > const&)
 [628] _GLOBAL__sub_I__ZN5saver13textures_pathB5cxx11E (saver.cpp) [371] GETreeParameters::get_tree_max_size() [479] void std::vector<ClusterData, std::allocator<ClusterData> >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<ClusterData*, std::vector<ClusterData, std::allocator<ClusterData> > >)
 [629] _GLOBAL__sub_I__ZN6Branch16norecursive_copyEPKS_R10BranchHeapP8LeafHeap (tree.cpp) [9] RawTreesDatabase::pack_ready(GrovePacker&, SceneGenerator::SceneGenerationContext&, bool) [456] void std::vector<ClusterData, std::allocator<ClusterData> >::_M_realloc_insert<ClusterData>(__gnu_cxx::__normal_iterator<ClusterData*, std::vector<ClusterData, std::allocator<ClusterData> > >, ClusterData&&)
 [630] _GLOBAL__sub_I__ZN6Config3getENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE (config_loader.cpp) [676] RawTreesDatabase::get_empty_trees(int, GroveGenerationData&) [483] std::vector<ClusterData, std::allocator<ClusterData> >::~vector()
 [631] _GLOBAL__sub_I__ZN6ConfigC2Ev (ggd_loader.cpp) [44] RawTreesDatabase::generation_finished(RawTreesDatabase::TreeToken&) [326] PackedJoint& std::vector<PackedJoint, std::allocator<PackedJoint> >::emplace_back<PackedJoint>(PackedJoint&&)
 [632] _GLOBAL__sub_I__ZN6PostFxC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE (postfx.cpp) [561] TreePreprocessor::preprocess_tree(Tree&, Block&) [520] void std::vector<atomwrapper<bool>, std::allocator<atomwrapper<bool> > >::_M_realloc_insert<atomwrapper<bool> >(__gnu_cxx::__normal_iterator<atomwrapper<bool>*, std::vector<atomwrapper<bool>, std::allocator<atomwrapper<bool> > > >, atomwrapper<bool>&&)
 [549] _GLOBAL__sub_I__ZN6Shader5setupESt16initializer_listINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEE (shader.cpp) [517] TreePreprocessor::simplify_branch_rec(Branch*, int) [382] void std::vector<PackedBranch, std::allocator<PackedBranch> >::_M_realloc_insert<PackedBranch const&>(__gnu_cxx::__normal_iterator<PackedBranch*, std::vector<PackedBranch, std::allocator<PackedBranch> > >, PackedBranch const&)
 [633] _GLOBAL__sub_I__ZN6parser10appContextE (parser.cpp) [54] BillboardCloudRaw::update_bbox(Branch*, glm::mat<4, 4, float, (glm::qualifier)0>&, glm::vec<4, float, (glm::qualifier)0>&, glm::vec<4, float, (glm::qualifier)0>&) [510] void std::vector<TreeTypeData, std::allocator<TreeTypeData> >::_M_realloc_insert<TreeTypeData const&>(__gnu_cxx::__normal_iterator<TreeTypeData*, std::vector<TreeTypeData, std::allocator<TreeTypeData> > >, TreeTypeData const&)
 [634] _GLOBAL__sub_I__ZN7CSVDataC2EiNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE (csv.cpp) [25] BillboardCloudRaw::create_billboard(TreeTypeData&, Branch*, BBox&, Visualizer&, int, Billboard&, TextureAtlas&, BillboardCloudRaw::BillboardGenerationParams) [429] std::vector<TreeTypeData, std::allocator<TreeTypeData> >::operator=(std::vector<TreeTypeData, std::allocator<TreeTypeData> > const&)
 [635] _GLOBAL__sub_I__ZN7PlanterC2EP15LightVoxelsCubeP9HeightmapP9GroveMaskN3glm3vecILi3EfLNS6_9qualifierE0EEENS7_ILi2EfLS8_0EEEfif (planter.cpp) [76] BillboardCloudRaw::get_minimal_bbox(Branch*) [571] void std::vector<ImpostorsData, std::allocator<ImpostorsData> >::_M_realloc_insert<ImpostorsData>(__gnu_cxx::__normal_iterator<ImpostorsData*, std::vector<ImpostorsData, std::allocator<ImpostorsData> > >, ImpostorsData&&)
 [636] _GLOBAL__sub_I__ZN7Texture22set_default_paramatersEPS_ (texture.cpp) [677] BillboardCloudRaw::set_atlas_params(int, int) [462] void std::vector<BranchStructure, std::allocator<BranchStructure> >::_M_realloc_insert<BranchStructure>(__gnu_cxx::__normal_iterator<BranchStructure*, std::vector<BranchStructure, std::allocator<BranchStructure> > >, BranchStructure&&)
 [637] _GLOBAL__sub_I__ZN7h_inter12InfoCallBackEPKwS1_17HR_SEVERITY_LEVEL (hydra_scene_exporter.cpp) [447] BillboardCloudRaw::split_IDA_by_type(InstanceDataArrays&, std::vector<InstanceDataArrays, std::allocator<InstanceDataArrays> >&) [430] std::vector<BranchStructure, std::allocator<BranchStructure> >::~vector()
 [550] _GLOBAL__sub_I__ZN8InstanceC2EP9Primitive (instance.cpp) [67] BillboardCloudRaw::get_minimal_bbox_fixed_dirs(Branch*) [50] void std::vector<SegmentVertexes, std::allocator<SegmentVertexes> >::_M_realloc_insert<SegmentVertexes const&>(__gnu_cxx::__normal_iterator<SegmentVertexes*, std::vector<SegmentVertexes, std::allocator<SegmentVertexes> > >, SegmentVertexes const&)
 [638] _GLOBAL__sub_I__ZN8Proctree6lengthENS_5fvec3E (proctree.cpp) [35] BillboardCloudRaw::prepare(int, std::vector<Branch, std::allocator<Branch> >&, TextureAtlas*) [435] void std::vector<GrassInstanceData, std::allocator<GrassInstanceData> >::_M_realloc_insert<GrassInstanceData>(__gnu_cxx::__normal_iterator<GrassInstanceData*, std::vector<GrassInstanceData, std::allocator<GrassInstanceData> > >, GrassInstanceData&&)
 [639] _GLOBAL__sub_I__ZN9GrassType13load_from_blkER5Block (grass.cpp) [34] BillboardCloudRaw::prepare(int, int, ClusterData&, std::vector<TreeTypeData, std::allocator<TreeTypeData> >&, BillboardCloudData*, std::vector<std::_List_iterator<BillboardData>, std::allocator<std::_List_iterator<BillboardData> > >&) [540] void std::vector<BillboardCloudData, std::allocator<BillboardCloudData> >::_M_realloc_insert<BillboardCloudData>(__gnu_cxx::__normal_iterator<BillboardCloudData*, std::vector<BillboardCloudData, std::allocator<BillboardCloudData> > >, BillboardCloudData&&)
 [640] _GLOBAL__sub_I__ZN9HeightmapC2EN3glm3vecILi3EfLNS0_9qualifierE0EEENS1_ILi2EfLS2_0EEEf (terrain.cpp) [314] BillboardCloudRaw::BPD_comp(BillboardCloudRaw::BranchProjectionData&, BillboardCloudRaw::BranchProjectionData&) [452] void std::vector<InstanceDataArrays, std::allocator<InstanceDataArrays> >::_M_realloc_insert<InstanceDataArrays>(__gnu_cxx::__normal_iterator<InstanceDataArrays*, std::vector<InstanceDataArrays, std::allocator<InstanceDataArrays> > >, InstanceDataArrays&&)
 [641] _GLOBAL__sub_I__ZN9ShadowMap3useER13DirectedLight (shadow.cpp) [66] BillboardCloudRaw::get_bbox(Branch*, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [541] std::vector<ClusterPackingLayer, std::allocator<ClusterPackingLayer> >::vector(std::initializer_list<ClusterPackingLayer>, std::allocator<ClusterPackingLayer> const&)
 [642] _GLOBAL__sub_I_atlases_count (texture_atlas.cpp) [372] BillboardCloudRaw::BillboardCloudRaw() [480] void std::vector<ClusterAdditionalData, std::allocator<ClusterAdditionalData> >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<ClusterAdditionalData*, std::vector<ClusterAdditionalData, std::allocator<ClusterAdditionalData> > >)
 [643] _GLOBAL__sub_I_base_seed (distribution.cpp) [373] BillboardCloudRaw::~BillboardCloudRaw() [542] std::vector<ClusterAdditionalData, std::allocator<ClusterAdditionalData> >::~vector()
 [644] _GLOBAL__sub_I_clusteringDebugInfo (clustering_debug_utils.cpp) [448] ClusterDendrogramm::get_P_delta(int, std::__cxx11::list<int, std::allocator<int> >&, std::__cxx11::list<ClusterDendrogramm::Dist, std::allocator<ClusterDendrogramm::Dist> >&, float&) [415] void std::vector<Branch, std::allocator<Branch> >::_M_realloc_insert<Branch const&>(__gnu_cxx::__normal_iterator<Branch*, std::vector<Branch, std::allocator<Branch> > >, Branch const&)
 [645] _GLOBAL__sub_I_ctx_lock (scene_generator.cpp) [500] ClusterDendrogramm::make(int, int) [572] void std::vector<Branch, std::allocator<Branch> >::_M_realloc_insert<Branch>(__gnu_cxx::__normal_iterator<Branch*, std::vector<Branch, std::allocator<Branch> > >, Branch&&)
 [646] _GLOBAL__sub_I_cur_cluster_id (clusterizer.cpp) [449] InstanceDataArrays::InstanceDataArrays(InstanceDataArrays const&) [484] std::vector<Branch, std::allocator<Branch> >::operator=(std::vector<Branch, std::allocator<Branch> > const&)
 [647] _GLOBAL__sub_I_cur_line (blk.cpp) [518] GroveGenerationData::GroveGenerationData(GroveGenerationData const&) [368] void std::vector<SJoint, std::allocator<SJoint> >::_M_realloc_insert<SJoint>(__gnu_cxx::__normal_iterator<SJoint*, std::vector<SJoint, std::allocator<SJoint> > >, SJoint&&)
 [648] _GLOBAL__sub_I_current_light (structural_similarity.cpp) [490] GroveGenerationData::~GroveGenerationData() [504] std::vector<Cluster, std::allocator<Cluster> >::reserve(unsigned long)
 [649] _GLOBAL__sub_I_ddt (kmeans_custom.cpp) [678] ImDrawListSharedData::ImDrawListSharedData() [453] std::vector<Texture, std::allocator<Texture> >::operator=(std::vector<Texture, std::allocator<Texture> > const&)
 [650] _GLOBAL__sub_I_debugTransferData (debug_transfer.cpp) [679] TreeStructureParameters::get_parameter_list(std::vector<std::pair<ParameterTinyDesc, Parameter<float>&>, std::allocator<std::pair<ParameterTinyDesc, Parameter<float>&> > >&, ParameterVariablesSet) [334] void std::vector<Billboard, std::allocator<Billboard> >::_M_realloc_insert<Billboard const&>(__gnu_cxx::__normal_iterator<Billboard*, std::vector<Billboard, std::allocator<Billboard> > >, Billboard const&)
 [651] _GLOBAL__sub_I_debug_level (utility.cpp) [562] TreeStructureParameters::TreeStructureParameters() [468] void std::vector<BitVector, std::allocator<BitVector> >::_M_realloc_insert<BitVector>(__gnu_cxx::__normal_iterator<BitVector*, std::vector<BitVector, std::allocator<BitVector> > >, BitVector&&)
 [652] _GLOBAL__sub_I_g_width (init_gl.cpp) [680] TreeStructureParameters::~TreeStructureParameters() [521] void std::vector<GrassType, std::allocator<GrassType> >::_M_realloc_insert<GrassType const&>(__gnu_cxx::__normal_iterator<GrassType*, std::vector<GrassType, std::allocator<GrassType> > >, GrassType const&)
 [551] _GLOBAL__sub_I_haltonSequence (world_renderer.cpp) [501] HierarcialClusteringBase::clusterize(Block&, IntermediateClusteringData*, std::vector<ClusteringBase::ClusterStruct, std::allocator<ClusteringBase::ClusterStruct> >&) [463] void std::vector<ClusteringBase::ClusterStruct, std::allocator<ClusteringBase::ClusterStruct> >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<ClusteringBase::ClusterStruct*, std::vector<ClusteringBase::ClusterStruct, std::allocator<ClusteringBase::ClusterStruct> > >)
 [653] _GLOBAL__sub_I_isimParams (impostor_metric.cpp) [455] HierarcialClusteringBase::get_typical(std::vector<Cluster*, std::allocator<Cluster*> >&) [481] void std::vector<GrassGenerator::GrassPatch, std::allocator<GrassGenerator::GrassPatch> >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<GrassGenerator::GrassPatch*, std::vector<GrassGenerator::GrassPatch, std::allocator<GrassGenerator::GrassPatch> > >)
 [654] _GLOBAL__sub_I_min_count (GPU_clusterization.cpp) [28] ImpostorClusteringHelper::convert_branch(Block&, Branch*, ClusteringContext*, BaseBranchClusteringData&) [543] void std::vector<GETreeGenerator::Tree, std::allocator<GETreeGenerator::Tree> >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<GETreeGenerator::Tree*, std::vector<GETreeGenerator::Tree, std::allocator<GETreeGenerator::Tree> > >)
 [655] _GLOBAL__sub_I_reference_raw (metric.cpp) [402] ImpostorClusteringHelper::clear_branch_data(BranchClusteringData*, ClusteringContext*) [332] void std::vector<GETreeGenerator::GrowPoint, std::allocator<GETreeGenerator::GrowPoint> >::_M_realloc_insert<GETreeGenerator::GrowPoint>(__gnu_cxx::__normal_iterator<GETreeGenerator::GrowPoint*, std::vector<GETreeGenerator::GrowPoint, std::allocator<GETreeGenerator::GrowPoint> > >, GETreeGenerator::GrowPoint&&)
 [656] _GLOBAL__sub_I_scl (proctree_transform.cpp) [358] ImpostorSimilarityParams::load_from_block(Block*) [708] void std::vector<RawTreesDatabase::TreeArray, std::allocator<RawTreesDatabase::TreeArray> >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<RawTreesDatabase::TreeArray*, std::vector<RawTreesDatabase::TreeArray, std::allocator<RawTreesDatabase::TreeArray> > >)
 [657] _GLOBAL__sub_I_stbi_failure_reason (cubemap.cpp) [466] HierarcialClusteringParams::load_from_block(Block*) [405] void std::vector<BillboardCloudRaw::BillboardBox, std::allocator<BillboardCloudRaw::BillboardBox> >::_M_realloc_insert<BillboardCloudRaw::BillboardBox>(__gnu_cxx::__normal_iterator<BillboardCloudRaw::BillboardBox*, std::vector<BillboardCloudRaw::BillboardBox, std::allocator<BillboardCloudRaw::BillboardBox> > >, BillboardCloudRaw::BillboardBox&&)
 [658] _GLOBAL__sub_I_stbi_write_png_compression_level (texture_manager.cpp) [502] GPUImpostorClusteringHelper::prepare_intermediate_data(Block&, std::vector<BranchClusteringData*, std::allocator<BranchClusteringData*> >, ClusteringContext*) [370] void std::vector<BillboardCloudRaw::BranchProjectionData, std::allocator<BillboardCloudRaw::BranchProjectionData> >::_M_realloc_insert<BillboardCloudRaw::BranchProjectionData>(__gnu_cxx::__normal_iterator<BillboardCloudRaw::BranchProjectionData*, std::vector<BillboardCloudRaw::BranchProjectionData, std::allocator<BillboardCloudRaw::BranchProjectionData> > >, BillboardCloudRaw::BranchProjectionData&&)
 [659] _GLOBAL__sub_I_sum_memory (volumetric_occlusion.cpp) [403] SimpleTreeStructureParameters::get_parameter_list(std::vector<std::pair<ParameterTinyDesc, Parameter<float>&>, std::allocator<std::pair<ParameterTinyDesc, Parameter<float>&> > >&, ParameterVariablesSet) [360] glm::mat<4, 4, float, (glm::qualifier)0>& std::vector<glm::mat<4, 4, float, (glm::qualifier)0>, std::allocator<glm::mat<4, 4, float, (glm::qualifier)0> > >::emplace_back<glm::mat<4, 4, float, (glm::qualifier)0> >(glm::mat<4, 4, float, (glm::qualifier)0>&&)
 [660] _GLOBAL__sub_I_trunks_default_params (default_clustering_params.cpp) [23] Box::in_body(glm::vec<3, float, (glm::qualifier)0>) [398] void std::vector<glm::mat<4, 4, float, (glm::qualifier)0>, std::allocator<glm::mat<4, 4, float, (glm::qualifier)0> > >::_M_realloc_insert<glm::mat<4, 4, float, (glm::qualifier)0> const&>(__gnu_cxx::__normal_iterator<glm::mat<4, 4, float, (glm::qualifier)0>*, std::vector<glm::mat<4, 4, float, (glm::qualifier)0>, std::allocator<glm::mat<4, 4, float, (glm::qualifier)0> > > >, glm::mat<4, 4, float, (glm::qualifier)0> const&)
 [431] load_block(char const*, int&, Block&) [507] Box::Box(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [387] void std::vector<glm::mat<4, 4, float, (glm::qualifier)0>, std::allocator<glm::mat<4, 4, float, (glm::qualifier)0> > >::_M_realloc_insert<glm::mat<4, 4, float, (glm::qualifier)0> >(__gnu_cxx::__normal_iterator<glm::mat<4, 4, float, (glm::qualifier)0>*, std::vector<glm::mat<4, 4, float, (glm::qualifier)0>, std::allocator<glm::mat<4, 4, float, (glm::qualifier)0> > > >, glm::mat<4, 4, float, (glm::qualifier)0>&&)
 [317] next_token[abi:cxx11](char const*, int&) [307] glm::detail::compute_inverse<4, 4, float, (glm::qualifier)0, false>::call(glm::mat<4, 4, float, (glm::qualifier)0> const&) [309] glm::vec<3, float, (glm::qualifier)0>& std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >::emplace_back<glm::vec<3, float, (glm::qualifier)0> >(glm::vec<3, float, (glm::qualifier)0>&&)
 [482] read_array(char const*, int&, Block::DataArray&) [293] glm::mat<4, 4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::mat<4, 4, float, (glm::qualifier)0> const&) [306] void std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >::_M_realloc_insert<glm::vec<3, float, (glm::qualifier)0> const&>(__gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0>*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >, glm::vec<3, float, (glm::qualifier)0> const&)
